path	primary_phase	secondary_phases	disposition	evidence_refs	findings_refs	notes
eslint.config.js	03	18,20	unreviewed			initial path-based assignment; confirm during phase 00
package-lock.json	04	03,20	unreviewed			initial path-based assignment; confirm during phase 00
package.json	04	03,20	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/AGENTS.md	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/README.md	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/package.json	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/admin-assets.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/admin-cashback-realization.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/admin-operator-mixes.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/admin-operator-stats.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/admin-settlement-lag.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/admin-supplier-spend.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/admin-treasury.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/api.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/assert-never.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/cashback-realization.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/credit-transaction-type.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/index.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/loop-asset.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/loop-orders.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/merchants.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/money-format.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/order-state.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/orders.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/payout-state.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/proto/clustering_pb.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/public-cashback-preview.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/public-cashback-stats.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/public-merchant.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/public-top-cashback-merchants.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/search.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/slugs.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/stellar.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/src/users-me.ts	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
packages/shared/tsconfig.json	16	05,14,18	unreviewed			initial path-based assignment; confirm during phase 00
playwright.config.ts	03	18,20	unreviewed			initial path-based assignment; confirm during phase 00
playwright.flywheel.config.ts	03	18,20	unreviewed			initial path-based assignment; confirm during phase 00
playwright.mocked.config.ts	03	18,20	unreviewed			initial path-based assignment; confirm during phase 00
scripts/check-admin-bundle-split.sh	03	18,20,21	unreviewed			initial path-based assignment; confirm during phase 00
scripts/check-audit-policy.mjs	03	18,20,21	unreviewed			initial path-based assignment; confirm during phase 00
scripts/check-bundle-budget.sh	03	18,20,21	unreviewed			initial path-based assignment; confirm during phase 00
scripts/ci-watch.sh	03	18,20,21	unreviewed			initial path-based assignment; confirm during phase 00
scripts/e2e-real.mjs	03	18,20,21	unreviewed			initial path-based assignment; confirm during phase 00
scripts/lint-docs.sh	03	18,20,21	unreviewed			initial path-based assignment; confirm during phase 00
scripts/postgres-init.sh	03	18,20,21	unreviewed			initial path-based assignment; confirm during phase 00
scripts/verify.sh	03	18,20,21	unreviewed			initial path-based assignment; confirm during phase 00
tests/e2e-flywheel/flywheel-walk.test.ts	18	09,14,20	unreviewed			initial path-based assignment; confirm during phase 00
tests/e2e-flywheel/global-setup.ts	18	09,14,20	unreviewed			initial path-based assignment; confirm during phase 00
tests/e2e-mocked/fixtures/mock-ctx.mjs	18	09,14,20	unreviewed			initial path-based assignment; confirm during phase 00
tests/e2e-mocked/global-setup.ts	18	09,14,20	unreviewed			initial path-based assignment; confirm during phase 00
tests/e2e-mocked/purchase-flow.test.ts	18	09,14,20	unreviewed			initial path-based assignment; confirm during phase 00
tests/e2e/purchase-flow.test.ts	18	09,14,20	unreviewed			initial path-based assignment; confirm during phase 00
tests/e2e/smoke.test.ts	18	09,14,20	unreviewed			initial path-based assignment; confirm during phase 00
tsconfig.base.json	03	18,20	unreviewed			initial path-based assignment; confirm during phase 00
